User_ID,Age,Region,Date,Category,Amount,Transaction Type,Account Name,Description
1,32,urban,2021-03-06,Healthcare,341.06,debit,Credit Card,Urgent Care
1,32,urban,2021-03-06,Rent/Mortgage,1578.44,debit,Credit Card,Mortgage Company
1,32,urban,2021-03-08,Entertainment,46.23,debit,Credit Card,Spotify
1,32,urban,2021-03-08,Restaurants,88.57,debit,Credit Card,Subway
1,32,urban,2021-03-08,Travel,176.51,debit,Credit Card,Lyft
1,32,urban,2021-03-08,Healthcare,230.48,debit,Credit Card,Health Insurance
1,32,urban,2021-03-14,Shopping,97.84,debit,Credit Card,Walmart
1,32,urban,2021-03-14,Bills,313.19,debit,Credit Card,Verizon
1,32,urban,2021-03-14,Healthcare,426.43,debit,Credit Card,Urgent Care
1,32,urban,2021-03-22,Shopping,70.03,debit,Credit Card,Amazon
1,32,urban,2021-03-22,Entertainment,35.4,debit,Credit Card,Spotify
1,32,urban,2021-03-22,Bills,154.53,debit,Credit Card,Comcast
1,32,urban,2021-03-22,Healthcare,141.83,debit,Credit Card,Walgreens
1,32,urban,2021-03-23,Shopping,79.72,debit,Credit Card,Target
1,32,urban,2021-03-23,Entertainment,125.2,debit,Credit Card,AMC Theatres
1,32,urban,2021-03-23,Restaurants,146.58,debit,Credit Card,Starbucks
1,32,urban,2021-03-23,Healthcare,163.36,debit,Credit Card,CVS Pharmacy
1,32,urban,2021-03-24,Shopping,434.37,debit,Credit Card,Amazon
1,32,urban,2021-03-24,Entertainment,93.16,debit,Credit Card,Disney+
1,32,urban,2021-03-24,Restaurants,70.81,debit,Credit Card,Subway
1,32,urban,2021-03-24,Travel,593.89,debit,Credit Card,Delta Airlines
1,32,urban,2021-03-24,Healthcare,316.56,debit,Credit Card,Urgent Care
1,32,urban,2021-04-05,Salary,5400.05,credit,Savings,Employer Direct Deposit
1,32,urban,2021-04-07,Restaurants,199.81,debit,Credit Card,Chipotle
1,32,urban,2021-04-07,Healthcare,85.36,debit,Credit Card,CVS Pharmacy
1,32,urban,2021-04-09,Shopping,294.06,debit,Credit Card,Target
1,32,urban,2021-04-09,Restaurants,52.7,debit,Credit Card,Chipotle
1,32,urban,2021-04-10,Shopping,114.7,debit,Credit Card,Amazon
1,32,urban,2021-04-10,Entertainment,31.59,debit,Credit Card,Netflix
1,32,urban,2021-04-10,Bills,134.2,debit,Credit Card,Eversource
1,32,urban,2021-04-12,Shopping,182.53,debit,Credit Card,Target
1,32,urban,2021-04-12,Bills,268.48,debit,Credit Card,Verizon
1,32,urban,2021-04-12,Restaurants,117.17,debit,Credit Card,Starbucks
1,32,urban,2021-04-12,Travel,524.46,debit,Credit Card,Hilton Hotels
1,32,urban,2021-04-12,Healthcare,322.76,debit,Credit Card,Walgreens
1,32,urban,2021-04-12,Rent/Mortgage,2498.52,debit,Credit Card,Mortgage Company
1,32,urban,2021-04-15,Shopping,84.67,debit,Credit Card,Walmart
1,32,urban,2021-04-15,Restaurants,50.52,debit,Credit Card,Starbucks
1,32,urban,2021-04-15,Travel,248.9,debit,Credit Card,Uber
1,32,urban,2021-04-15,Healthcare,128.22,debit,Credit Card,CVS Pharmacy
1,32,urban,2021-04-19,Entertainment,136.36,debit,Credit Card,AMC Theatres
1,32,urban,2021-04-19,Bills,353.91,debit,Credit Card,Comcast
1,32,urban,2021-04-19,Restaurants,210.56,debit,Credit Card,Subway
1,32,urban,2021-04-24,Shopping,53.15,debit,Credit Card,Target
1,32,urban,2021-04-24,Entertainment,80.52,debit,Credit Card,Disney+
1,32,urban,2021-04-24,Restaurants,84.59,debit,Credit Card,Subway
1,32,urban,2021-04-24,Travel,132.45,debit,Credit Card,Uber
1,32,urban,2021-04-24,Healthcare,122.06,debit,Credit Card,Urgent Care
1,32,urban,2021-05-05,Salary,5400.05,credit,Savings,Employer Direct Deposit
1,32,urban,2021-05-06,Shopping,360.46,debit,Credit Card,Target
1,32,urban,2021-05-06,Entertainment,128.5,debit,Credit Card,AMC Theatres
1,32,urban,2021-05-06,Bills,110.1,debit,Credit Card,Comcast
1,32,urban,2021-05-06,Travel,471.72,debit,Credit Card,Hilton Hotels
1,32,urban,2021-05-06,Healthcare,248.58,debit,Credit Card,Urgent Care
1,32,urban,2021-05-17,Shopping,441.02,debit,Credit Card,Best Buy
1,32,urban,2021-05-17,Restaurants,190.3,debit,Credit Card,Starbucks
1,32,urban,2021-05-17,Travel,630.36,debit,Credit Card,Uber
1,32,urban,2021-05-19,Shopping,398.76,debit,Credit Card,Target
1,32,urban,2021-05-19,Bills,452.33,debit,Credit Card,National Grid
1,32,urban,2021-05-19,Restaurants,123.46,debit,Credit Card,Chipotle
1,32,urban,2021-05-19,Healthcare,99.97,debit,Credit Card,CVS Pharmacy
1,32,urban,2021-05-19,Rent/Mortgage,1984.25,debit,Credit Card,Mortgage Company
1,32,urban,2021-06-05,Salary,5400.05,credit,Savings,Employer Direct Deposit
1,32,urban,2021-06-18,Shopping,120.91,debit,Credit Card,Walmart
1,32,urban,2021-06-18,Entertainment,150.33,debit,Credit Card,Netflix
1,32,urban,2021-06-18,Restaurants,129.88,debit,Credit Card,McDonald's
1,32,urban,2021-06-18,Travel,445.2,debit,Credit Card,Hilton Hotels
1,32,urban,2021-06-18,Healthcare,90.59,debit,Credit Card,Health Insurance
1,32,urban,2021-06-19,Shopping,71.27,debit,Credit Card,Best Buy
1,32,urban,2021-06-19,Entertainment,114.97,debit,Credit Card,Spotify
1,32,urban,2021-06-19,Travel,297.32,debit,Credit Card,Delta Airlines
1,32,urban,2021-06-19,Healthcare,478.39,debit,Credit Card,Urgent Care
1,32,urban,2021-06-19,Rent/Mortgage,1522.45,debit,Credit Card,Landlord Payment
1,32,urban,2021-06-20,Entertainment,193.28,debit,Credit Card,Netflix
1,32,urban,2021-06-20,Travel,485.55,debit,Credit Card,Uber
1,32,urban,2021-06-20,Healthcare,409.59,debit,Credit Card,Urgent Care
1,32,urban,2021-06-22,Shopping,460.66,debit,Credit Card,Best Buy
1,32,urban,2021-06-22,Entertainment,128.71,debit,Credit Card,Netflix
1,32,urban,2021-06-22,Restaurants,220.01,debit,Credit Card,McDonald's
1,32,urban,2021-06-22,Travel,306.59,debit,Credit Card,Uber
1,32,urban,2021-06-24,Shopping,81.28,debit,Credit Card,Best Buy
1,32,urban,2021-06-24,Entertainment,140.97,debit,Credit Card,Netflix
1,32,urban,2021-06-24,Bills,267.1,debit,Credit Card,National Grid
1,32,urban,2021-06-24,Travel,290.39,debit,Credit Card,Lyft
1,32,urban,2021-06-26,Shopping,230.07,debit,Credit Card,Walmart
1,32,urban,2021-06-26,Entertainment,141.39,debit,Credit Card,AMC Theatres
1,32,urban,2021-06-26,Bills,482.31,debit,Credit Card,Verizon
1,32,urban,2021-06-26,Travel,251.99,debit,Credit Card,Uber
1,32,urban,2021-07-05,Salary,5400.05,credit,Savings,Employer Direct Deposit
1,32,urban,2021-07-07,Shopping,374.63,debit,Credit Card,Amazon
1,32,urban,2021-07-07,Bills,154.9,debit,Credit Card,Comcast
1,32,urban,2021-07-07,Restaurants,84.34,debit,Credit Card,McDonald's
1,32,urban,2021-07-07,Rent/Mortgage,2463.54,debit,Credit Card,Landlord Payment
1,32,urban,2021-07-08,Shopping,495.91,debit,Credit Card,Best Buy
1,32,urban,2021-07-08,Entertainment,126.48,debit,Credit Card,Netflix
1,32,urban,2021-07-08,Bills,411.05,debit,Credit Card,Verizon
1,32,urban,2021-07-08,Restaurants,229.96,debit,Credit Card,Starbucks
1,32,urban,2021-07-08,Travel,437.49,debit,Credit Card,Delta Airlines
1,32,urban,2021-07-08,Healthcare,362.21,debit,Credit Card,CVS Pharmacy
1,32,urban,2021-07-12,Shopping,240.75,debit,Credit Card,Amazon
1,32,urban,2021-07-12,Bills,391.63,debit,Credit Card,Eversource
1,32,urban,2021-07-15,Shopping,417.31,debit,Credit Card,Target
1,32,urban,2021-07-15,Entertainment,131.35,debit,Credit Card,Disney+
1,32,urban,2021-07-15,Bills,274.64,debit,Credit Card,Comcast
1,32,urban,2021-07-15,Restaurants,208.97,debit,Credit Card,McDonald's
1,32,urban,2021-07-18,Bills,384.77,debit,Credit Card,Verizon
1,32,urban,2021-07-18,Restaurants,99.07,debit,Credit Card,Subway
1,32,urban,2021-07-18,Travel,356.03,debit,Credit Card,Lyft
1,32,urban,2021-07-18,Healthcare,268.01,debit,Credit Card,CVS Pharmacy
1,32,urban,2021-07-21,Shopping,229.43,debit,Credit Card,Walmart
1,32,urban,2021-07-21,Entertainment,169.8,debit,Credit Card,Spotify
1,32,urban,2021-07-21,Bills,176.85,debit,Credit Card,Eversource
1,32,urban,2021-07-21,Restaurants,66.78,debit,Credit Card,McDonald's
1,32,urban,2021-07-21,Travel,623.21,debit,Credit Card,Uber
1,32,urban,2021-07-22,Entertainment,99.66,debit,Credit Card,Disney+
1,32,urban,2021-07-22,Bills,458.43,debit,Credit Card,Comcast
1,32,urban,2021-07-22,Restaurants,191.86,debit,Credit Card,Chipotle
1,32,urban,2021-07-22,Travel,609.18,debit,Credit Card,Uber
1,32,urban,2021-07-22,Healthcare,365.32,debit,Credit Card,CVS Pharmacy
1,32,urban,2021-07-27,Shopping,249.06,debit,Credit Card,Best Buy
1,32,urban,2021-07-27,Restaurants,72.09,debit,Credit Card,Chipotle
1,32,urban,2021-08-05,Salary,5400.05,credit,Savings,Employer Direct Deposit
1,32,urban,2021-08-11,Shopping,293.08,debit,Credit Card,Amazon
1,32,urban,2021-08-11,Entertainment,37.67,debit,Credit Card,AMC Theatres
1,32,urban,2021-08-11,Bills,192.12,debit,Credit Card,Comcast
1,32,urban,2021-08-11,Restaurants,178.31,debit,Credit Card,Subway
1,32,urban,2021-08-11,Travel,922.16,debit,Credit Card,Lyft
1,32,urban,2021-08-11,Rent/Mortgage,2232.85,debit,Credit Card,Mortgage Company
1,32,urban,2021-08-14,Bills,403.32,debit,Credit Card,Eversource
1,32,urban,2021-08-14,Travel,504.19,debit,Credit Card,Hilton Hotels
1,32,urban,2021-08-14,Healthcare,193.3,debit,Credit Card,Walgreens
1,32,urban,2021-08-15,Entertainment,184.94,debit,Credit Card,AMC Theatres
1,32,urban,2021-08-15,Restaurants,238.49,debit,Credit Card,McDonald's
1,32,urban,2021-08-15,Healthcare,459.4,debit,Credit Card,CVS Pharmacy
1,32,urban,2021-08-19,Shopping,313.58,debit,Credit Card,Amazon
1,32,urban,2021-08-26,Entertainment,179.4,debit,Credit Card,AMC Theatres
1,32,urban,2021-08-26,Bills,282.86,debit,Credit Card,Eversource
1,32,urban,2021-08-26,Restaurants,199.22,debit,Credit Card,Chipotle
1,32,urban,2021-08-26,Travel,481.03,debit,Credit Card,Lyft
1,32,urban,2021-08-26,Healthcare,185.94,debit,Credit Card,Walgreens
1,32,urban,2021-09-05,Salary,5400.05,credit,Savings,Employer Direct Deposit
1,32,urban,2021-09-10,Entertainment,149.07,debit,Credit Card,Disney+
1,32,urban,2021-09-10,Restaurants,83.22,debit,Credit Card,Subway
1,32,urban,2021-09-10,Travel,164.53,debit,Credit Card,Uber
1,32,urban,2021-09-10,Healthcare,367.27,debit,Credit Card,Health Insurance
1,32,urban,2021-09-11,Shopping,260.56,debit,Credit Card,Target
1,32,urban,2021-09-11,Restaurants,197.06,debit,Credit Card,Subway
1,32,urban,2021-09-11,Travel,886.33,debit,Credit Card,Hilton Hotels
1,32,urban,2021-09-11,Rent/Mortgage,1449.15,debit,Credit Card,Landlord Payment
1,32,urban,2021-09-18,Shopping,89.87,debit,Credit Card,Walmart
1,32,urban,2021-09-18,Entertainment,35.88,debit,Credit Card,Spotify
1,32,urban,2021-09-18,Travel,894.9,debit,Credit Card,Delta Airlines
1,32,urban,2021-09-24,Restaurants,135.92,debit,Credit Card,Subway
1,32,urban,2021-09-24,Healthcare,393.63,debit,Credit Card,Walgreens
1,32,urban,2021-10-05,Salary,5400.05,credit,Savings,Employer Direct Deposit
1,32,urban,2021-10-11,Entertainment,139.23,debit,Credit Card,Spotify
1,32,urban,2021-10-11,Travel,254.63,debit,Credit Card,Delta Airlines
1,32,urban,2021-10-11,Healthcare,296.98,debit,Credit Card,Walgreens
1,32,urban,2021-10-11,Rent/Mortgage,1334.55,debit,Credit Card,Landlord Payment
1,32,urban,2021-10-13,Shopping,391.48,debit,Credit Card,Amazon
1,32,urban,2021-10-13,Bills,319.92,debit,Credit Card,Comcast
1,32,urban,2021-10-13,Restaurants,218.4,debit,Credit Card,Starbucks
1,32,urban,2021-10-13,Travel,710.77,debit,Credit Card,Lyft
1,32,urban,2021-10-22,Travel,751.74,debit,Credit Card,Delta Airlines
1,32,urban,2021-11-05,Salary,5400.05,credit,Savings,Employer Direct Deposit
1,32,urban,2021-11-10,Shopping,214.43,debit,Credit Card,Walmart
1,32,urban,2021-11-10,Bills,460.03,debit,Credit Card,National Grid
1,32,urban,2021-11-10,Restaurants,201.83,debit,Credit Card,Chipotle
1,32,urban,2021-11-10,Travel,731.34,debit,Credit Card,Uber
1,32,urban,2021-11-10,Healthcare,275.61,debit,Credit Card,Walgreens
1,32,urban,2021-11-11,Shopping,195.86,debit,Credit Card,Best Buy
1,32,urban,2021-11-11,Entertainment,23.26,debit,Credit Card,Disney+
1,32,urban,2021-11-11,Bills,184.79,debit,Credit Card,Eversource
1,32,urban,2021-11-11,Restaurants,128.61,debit,Credit Card,Starbucks
1,32,urban,2021-11-11,Travel,585.94,debit,Credit Card,Uber
1,32,urban,2021-11-11,Rent/Mortgage,1167.77,debit,Credit Card,Mortgage Company
1,32,urban,2021-11-12,Entertainment,103.13,debit,Credit Card,Spotify
1,32,urban,2021-11-12,Bills,192.84,debit,Credit Card,Eversource
1,32,urban,2021-11-12,Restaurants,129.14,debit,Credit Card,Subway
1,32,urban,2021-11-12,Travel,914.63,debit,Credit Card,Lyft
1,32,urban,2021-11-13,Bills,282.35,debit,Credit Card,Comcast
1,32,urban,2021-11-13,Restaurants,77.28,debit,Credit Card,McDonald's
1,32,urban,2021-11-13,Travel,733.7,debit,Credit Card,Lyft
1,32,urban,2021-11-13,Healthcare,380.77,debit,Credit Card,Urgent Care
1,32,urban,2021-11-17,Shopping,106.25,debit,Credit Card,Walmart
1,32,urban,2021-11-17,Entertainment,31.99,debit,Credit Card,AMC Theatres
1,32,urban,2021-11-17,Bills,220.68,debit,Credit Card,Comcast
1,32,urban,2021-11-17,Restaurants,209.79,debit,Credit Card,Starbucks
1,32,urban,2021-11-19,Shopping,276.46,debit,Credit Card,Target
1,32,urban,2021-11-19,Entertainment,73.9,debit,Credit Card,Spotify
1,32,urban,2021-11-19,Bills,327.43,debit,Credit Card,National Grid
1,32,urban,2021-11-19,Restaurants,94.33,debit,Credit Card,Chipotle
1,32,urban,2021-11-19,Travel,811.52,debit,Credit Card,Delta Airlines
1,32,urban,2021-11-20,Shopping,460.75,debit,Credit Card,Amazon
1,32,urban,2021-11-20,Bills,470.43,debit,Credit Card,Verizon
1,32,urban,2021-11-20,Travel,625.73,debit,Credit Card,Delta Airlines
1,32,urban,2021-11-20,Healthcare,386.7,debit,Credit Card,Health Insurance
1,32,urban,2021-11-21,Travel,504.03,debit,Credit Card,Lyft
1,32,urban,2021-11-22,Entertainment,195.11,debit,Credit Card,Spotify
1,32,urban,2021-11-22,Bills,257.0,debit,Credit Card,Comcast
1,32,urban,2021-11-24,Shopping,326.19,debit,Credit Card,Walmart
1,32,urban,2021-11-24,Restaurants,187.8,debit,Credit Card,McDonald's
1,32,urban,2021-11-24,Travel,216.99,debit,Credit Card,Delta Airlines
1,32,urban,2021-11-24,Healthcare,263.63,debit,Credit Card,Health Insurance
1,32,urban,2021-12-05,Salary,5400.05,credit,Savings,Employer Direct Deposit
1,32,urban,2021-12-08,Shopping,377.71,debit,Credit Card,Best Buy
1,32,urban,2021-12-08,Bills,408.06,debit,Credit Card,National Grid
1,32,urban,2021-12-08,Rent/Mortgage,2098.62,debit,Credit Card,Mortgage Company
1,32,urban,2021-12-11,Entertainment,123.66,debit,Credit Card,Disney+
1,32,urban,2021-12-11,Restaurants,69.89,debit,Credit Card,Subway
1,32,urban,2021-12-11,Travel,790.48,debit,Credit Card,Delta Airlines
1,32,urban,2021-12-11,Healthcare,142.88,debit,Credit Card,Urgent Care
1,32,urban,2021-12-19,Entertainment,176.61,debit,Credit Card,Disney+
1,32,urban,2021-12-19,Travel,106.89,debit,Credit Card,Delta Airlines
1,32,urban,2021-12-22,Shopping,391.13,debit,Credit Card,Amazon
1,32,urban,2021-12-22,Entertainment,132.74,debit,Credit Card,Netflix
1,32,urban,2021-12-22,Bills,194.5,debit,Credit Card,Comcast
1,32,urban,2021-12-22,Restaurants,129.87,debit,Credit Card,Subway
1,32,urban,2021-12-22,Healthcare,291.3,debit,Credit Card,CVS Pharmacy
1,32,urban,2022-01-05,Salary,5620.77,credit,Savings,Employer Direct Deposit
1,32,urban,2022-01-13,Shopping,61.55,debit,Credit Card,Best Buy
1,32,urban,2022-01-13,Travel,641.86,debit,Credit Card,Hilton Hotels
1,32,urban,2022-01-13,Healthcare,386.55,debit,Credit Card,Health Insurance
1,32,urban,2022-01-14,Shopping,100.01,debit,Credit Card,Walmart
1,32,urban,2022-01-14,Entertainment,120.73,debit,Credit Card,AMC Theatres
1,32,urban,2022-01-14,Travel,139.13,debit,Credit Card,Delta Airlines
1,32,urban,2022-01-14,Healthcare,497.53,debit,Credit Card,Urgent Care
1,32,urban,2022-01-14,Rent/Mortgage,1246.12,debit,Credit Card,Landlord Payment
1,32,urban,2022-01-15,Entertainment,154.28,debit,Credit Card,AMC Theatres
1,32,urban,2022-01-15,Bills,124.25,debit,Credit Card,Verizon
1,32,urban,2022-01-15,Travel,665.07,debit,Credit Card,Delta Airlines
1,32,urban,2022-01-23,Shopping,465.41,debit,Credit Card,Walmart
1,32,urban,2022-01-23,Bills,107.54,debit,Credit Card,National Grid
1,32,urban,2022-01-23,Restaurants,117.77,debit,Credit Card,Subway
1,32,urban,2022-02-05,Salary,5620.77,credit,Savings,Employer Direct Deposit
1,32,urban,2022-02-07,Shopping,127.2,debit,Credit Card,Target
1,32,urban,2022-02-07,Entertainment,162.66,debit,Credit Card,Disney+
1,32,urban,2022-02-07,Restaurants,115.78,debit,Credit Card,Chipotle
1,32,urban,2022-02-07,Travel,171.32,debit,Credit Card,Hilton Hotels
1,32,urban,2022-02-07,Healthcare,358.52,debit,Credit Card,Urgent Care
1,32,urban,2022-02-08,Shopping,305.33,debit,Credit Card,Walmart
1,32,urban,2022-02-08,Entertainment,76.33,debit,Credit Card,Netflix
1,32,urban,2022-02-08,Restaurants,101.38,debit,Credit Card,Subway
1,32,urban,2022-02-08,Healthcare,52.74,debit,Credit Card,CVS Pharmacy
1,32,urban,2022-02-09,Bills,121.18,debit,Credit Card,Comcast
1,32,urban,2022-02-09,Restaurants,144.98,debit,Credit Card,Starbucks
1,32,urban,2022-02-09,Travel,925.87,debit,Credit Card,Lyft
1,32,urban,2022-02-09,Healthcare,72.47,debit,Credit Card,CVS Pharmacy
1,32,urban,2022-02-09,Rent/Mortgage,2170.55,debit,Credit Card,Landlord Payment
1,32,urban,2022-02-12,Bills,313.28,debit,Credit Card,National Grid
1,32,urban,2022-02-12,Restaurants,193.95,debit,Credit Card,Chipotle
1,32,urban,2022-02-12,Healthcare,378.33,debit,Credit Card,Health Insurance
1,32,urban,2022-02-13,Shopping,128.15,debit,Credit Card,Target
1,32,urban,2022-02-13,Entertainment,171.44,debit,Credit Card,AMC Theatres
1,32,urban,2022-02-13,Travel,291.67,debit,Credit Card,Lyft
1,32,urban,2022-02-16,Shopping,91.34,debit,Credit Card,Target
1,32,urban,2022-02-16,Bills,240.21,debit,Credit Card,Verizon
1,32,urban,2022-02-16,Restaurants,50.41,debit,Credit Card,Starbucks
1,32,urban,2022-02-16,Travel,333.66,debit,Credit Card,Delta Airlines
1,32,urban,2022-02-17,Shopping,492.82,debit,Credit Card,Walmart
1,32,urban,2022-02-17,Bills,316.32,debit,Credit Card,Verizon
1,32,urban,2022-02-17,Healthcare,347.94,debit,Credit Card,CVS Pharmacy
1,32,urban,2022-02-18,Shopping,109.55,debit,Credit Card,Walmart
1,32,urban,2022-02-18,Entertainment,180.23,debit,Credit Card,Netflix
1,32,urban,2022-02-18,Restaurants,76.11,debit,Credit Card,McDonald's
1,32,urban,2022-02-18,Travel,889.46,debit,Credit Card,Lyft
1,32,urban,2022-02-24,Restaurants,58.13,debit,Credit Card,Subway
1,32,urban,2022-02-24,Travel,781.57,debit,Credit Card,Hilton Hotels
1,32,urban,2022-02-24,Healthcare,414.55,debit,Credit Card,CVS Pharmacy
1,32,urban,2022-02-25,Shopping,400.78,debit,Credit Card,Walmart
1,32,urban,2022-02-25,Entertainment,177.15,debit,Credit Card,Netflix
1,32,urban,2022-02-25,Bills,155.31,debit,Credit Card,National Grid
1,32,urban,2022-02-25,Restaurants,117.05,debit,Credit Card,Starbucks
1,32,urban,2022-02-25,Healthcare,301.14,debit,Credit Card,Health Insurance
1,32,urban,2022-03-05,Salary,5620.77,credit,Savings,Employer Direct Deposit
1,32,urban,2022-03-07,Shopping,356.61,debit,Credit Card,Walmart
1,32,urban,2022-03-07,Entertainment,64.34,debit,Credit Card,Disney+
1,32,urban,2022-03-07,Bills,346.89,debit,Credit Card,Verizon
1,32,urban,2022-03-07,Restaurants,90.17,debit,Credit Card,Subway
1,32,urban,2022-03-07,Travel,859.62,debit,Credit Card,Uber
1,32,urban,2022-03-08,Entertainment,97.02,debit,Credit Card,Netflix
1,32,urban,2022-03-08,Bills,405.73,debit,Credit Card,Verizon
1,32,urban,2022-03-08,Restaurants,93.63,debit,Credit Card,Subway
1,32,urban,2022-03-08,Healthcare,385.78,debit,Credit Card,CVS Pharmacy
1,32,urban,2022-03-08,Rent/Mortgage,1850.8,debit,Credit Card,Landlord Payment
1,32,urban,2022-03-11,Shopping,433.41,debit,Credit Card,Best Buy
1,32,urban,2022-03-11,Bills,113.67,debit,Credit Card,Verizon
1,32,urban,2022-03-11,Restaurants,150.68,debit,Credit Card,McDonald's
1,32,urban,2022-03-11,Healthcare,436.45,debit,Credit Card,Walgreens
1,32,urban,2022-03-12,Shopping,497.4,debit,Credit Card,Walmart
1,32,urban,2022-03-12,Healthcare,261.32,debit,Credit Card,Health Insurance
1,32,urban,2022-03-21,Shopping,246.77,debit,Credit Card,Target
1,32,urban,2022-03-21,Bills,268.37,debit,Credit Card,Eversource
1,32,urban,2022-03-23,Shopping,480.65,debit,Credit Card,Walmart
1,32,urban,2022-03-23,Bills,375.23,debit,Credit Card,National Grid
1,32,urban,2022-03-23,Restaurants,236.79,debit,Credit Card,Starbucks
1,32,urban,2022-03-23,Travel,852.69,debit,Credit Card,Lyft
1,32,urban,2022-03-23,Healthcare,284.29,debit,Credit Card,CVS Pharmacy
1,32,urban,2022-03-25,Entertainment,62.04,debit,Credit Card,Disney+
1,32,urban,2022-03-25,Restaurants,85.46,debit,Credit Card,McDonald's
1,32,urban,2022-03-25,Travel,918.01,debit,Credit Card,Delta Airlines
1,32,urban,2022-03-25,Healthcare,179.85,debit,Credit Card,Walgreens
1,32,urban,2022-04-05,Salary,5620.77,credit,Savings,Employer Direct Deposit
1,32,urban,2022-04-06,Shopping,392.64,debit,Credit Card,Best Buy
1,32,urban,2022-04-06,Entertainment,73.25,debit,Credit Card,Netflix
1,32,urban,2022-04-06,Restaurants,232.68,debit,Credit Card,Subway
1,32,urban,2022-04-06,Healthcare,462.25,debit,Credit Card,CVS Pharmacy
1,32,urban,2022-04-06,Rent/Mortgage,1921.19,debit,Credit Card,Mortgage Company
1,32,urban,2022-04-08,Shopping,287.96,debit,Credit Card,Best Buy
1,32,urban,2022-04-08,Bills,427.41,debit,Credit Card,Comcast
1,32,urban,2022-04-08,Restaurants,102.87,debit,Credit Card,McDonald's
1,32,urban,2022-04-08,Travel,982.44,debit,Credit Card,Lyft
1,32,urban,2022-04-08,Healthcare,88.37,debit,Credit Card,Health Insurance
1,32,urban,2022-04-09,Shopping,267.41,debit,Credit Card,Best Buy
1,32,urban,2022-04-09,Entertainment,22.14,debit,Credit Card,Netflix
1,32,urban,2022-04-09,Bills,435.03,debit,Credit Card,Comcast
1,32,urban,2022-04-10,Shopping,469.62,debit,Credit Card,Target
1,32,urban,2022-04-10,Bills,252.41,debit,Credit Card,National Grid
1,32,urban,2022-04-10,Travel,972.94,debit,Credit Card,Hilton Hotels
1,32,urban,2022-04-15,Shopping,266.94,debit,Credit Card,Walmart
1,32,urban,2022-04-15,Bills,112.59,debit,Credit Card,National Grid
1,32,urban,2022-04-15,Travel,775.46,debit,Credit Card,Delta Airlines
1,32,urban,2022-04-15,Healthcare,361.41,debit,Credit Card,Health Insurance
1,32,urban,2022-04-21,Entertainment,143.34,debit,Credit Card,Spotify
1,32,urban,2022-04-21,Restaurants,106.53,debit,Credit Card,McDonald's
1,32,urban,2022-04-25,Entertainment,172.49,debit,Credit Card,Spotify
1,32,urban,2022-04-25,Restaurants,178.15,debit,Credit Card,Subway
1,32,urban,2022-04-25,Travel,531.22,debit,Credit Card,Hilton Hotels
1,32,urban,2022-04-25,Healthcare,372.89,debit,Credit Card,Walgreens
1,32,urban,2022-05-05,Salary,5620.77,credit,Savings,Employer Direct Deposit
1,32,urban,2022-05-06,Bills,373.26,debit,Credit Card,Comcast
1,32,urban,2022-05-06,Restaurants,51.05,debit,Credit Card,Starbucks
1,32,urban,2022-05-06,Healthcare,360.35,debit,Credit Card,Health Insurance
1,32,urban,2022-05-13,Shopping,340.45,debit,Credit Card,Best Buy
1,32,urban,2022-05-13,Bills,246.81,debit,Credit Card,Eversource
1,32,urban,2022-05-13,Restaurants,154.21,debit,Credit Card,Chipotle
1,32,urban,2022-05-13,Travel,377.06,debit,Credit Card,Uber
1,32,urban,2022-05-13,Rent/Mortgage,2346.41,debit,Credit Card,Landlord Payment
1,32,urban,2022-05-21,Shopping,499.6,debit,Credit Card,Amazon
1,32,urban,2022-05-21,Bills,155.48,debit,Credit Card,National Grid
1,32,urban,2022-05-21,Restaurants,146.74,debit,Credit Card,McDonald's
1,32,urban,2022-05-21,Travel,283.4,debit,Credit Card,Uber
1,32,urban,2022-05-26,Entertainment,77.89,debit,Credit Card,Netflix
1,32,urban,2022-05-26,Bills,464.15,debit,Credit Card,Verizon
1,32,urban,2022-05-26,Restaurants,157.08,debit,Credit Card,McDonald's
1,32,urban,2022-05-26,Travel,445.62,debit,Credit Card,Uber
1,32,urban,2022-05-27,Shopping,189.33,debit,Credit Card,Walmart
1,32,urban,2022-05-27,Bills,110.33,debit,Credit Card,Comcast
1,32,urban,2022-05-27,Healthcare,407.67,debit,Credit Card,CVS Pharmacy
1,32,urban,2022-06-05,Salary,5620.77,credit,Savings,Employer Direct Deposit
1,32,urban,2022-06-08,Shopping,204.46,debit,Credit Card,Walmart
1,32,urban,2022-06-08,Entertainment,78.88,debit,Credit Card,AMC Theatres
1,32,urban,2022-06-08,Bills,349.88,debit,Credit Card,Eversource
1,32,urban,2022-06-08,Travel,343.52,debit,Credit Card,Delta Airlines
1,32,urban,2022-06-08,Healthcare,391.91,debit,Credit Card,Health Insurance
1,32,urban,2022-06-08,Rent/Mortgage,846.6,debit,Credit Card,Mortgage Company
1,32,urban,2022-06-09,Entertainment,32.37,debit,Credit Card,Disney+
1,32,urban,2022-06-09,Bills,434.55,debit,Credit Card,Eversource
1,32,urban,2022-06-09,Travel,827.17,debit,Credit Card,Lyft
1,32,urban,2022-06-09,Healthcare,112.44,debit,Credit Card,CVS Pharmacy
1,32,urban,2022-06-10,Shopping,393.1,debit,Credit Card,Best Buy
1,32,urban,2022-06-10,Entertainment,40.47,debit,Credit Card,AMC Theatres
1,32,urban,2022-06-10,Bills,136.3,debit,Credit Card,Comcast
